datetime,id,mmsi,NavigationalStatus,SpeedOverGround_SOG,CourseOverGround_COG,Heading,VesselType,width,length,draught,Rotation,Speed,Rudder,WindDirection,WindSpeed_Knots,Class,Vessel_SK,Time_SK,Route_SK,Weather_SK,Position_SK,Sensor_SK,Navigation_SK,FuelConsumption_Liters,ShipSpeed_Knots,EngineTemperature_C,TravelDistance_Miles,Latitude,Longitude,WaveHeight_Meters,AirTemperature_C,DeparturePort,ArrivalPort,RouteName,VesselName,IMONumber,Flag,YearBuilt,GrossTonnage,Deadweight,SensorType,Status,LastCalibrationDate
2024-01-01 01:09:00,69,219026306,Unknown value,0.0,,,Passenger,6.0,24.0,,-263.82,-14.82,-24.5,226.84,-10.99,1,70,1241,9,6,47,48,10,286.88,14.82,83.03,18.48,-8.882753,103.255488,0.81,27.74,Surabaya,Makassar,Surabaya to Makassar,Ship_70,IMO9298836,Marshall Islands,2010,7790,24404,Engine Sensor,Active,2023-06-08
2024-01-01 01:10:00,70,314303000,Under way using engine,8.6,333.1,336.0,Cargo,14.0,98.0,3.9,501.44,36.32,11.92,192.11,25.09,1,71,1776,4,7,30,20,1,350.8,36.32,85.94,34.26,-8.569834,138.778849,2.04,30.87,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_71,IMO9526373,Panama,1990,44585,63608,Gyroscope,Maintenance Required,2022-03-29
2024-01-01 01:11:00,71,219026076,Unknown value,0.0,179.3,,Pleasure,3.0,9.0,,-27.01,36.73,-33.63,-155.95,17.77,1,72,1345,9,5,9,25,1,120.75,36.73,103.31,53.71,4.485493,133.673049,4.02,27.23,Surabaya,Makassar,Surabaya to Makassar,Ship_72,IMO9286939,Marshall Islands,2012,27669,41191,GPS,Active,2022-08-14
2024-01-01 01:12:00,72,219000657,Unknown value,0.0,0.0,,Sailing,6.0,34.0,,-245.86,-4.69,14.99,-170.75,18.23,1,73,1564,3,5,65,40,19,341.42,4.69,73.91,4.75,-3.13379,100.715755,0.54,28.16,Surabaya,Belawan,Surabaya to Belawan,Ship_73,IMO9079409,Panama,1997,44919,46472,Fuel Meter,Maintenance Required,2023-06-02
2024-01-01 01:13:00,73,219004355,Unknown value,0.0,320.7,,Tug,4.0,17.0,,-543.88,-17.53,5.21,96.32,-3.75,1,74,1897,8,7,59,23,2,222.02,17.53,101.38,44.9,-3.968456,110.828999,1.42,30.19,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_74,IMO9134362,Singapore,2005,18853,27432,Anemometer,Active,2023-07-09
2024-01-01 01:14:00,74,219022736,Unknown value,0.0,153.0,,Pleasure,,,,-452.41,-10.45,-0.67,207.42,-20.37,1,75,1339,1,3,64,15,12,199.4,10.45,115.8,24.61,-6.40051,130.77081,3.7,28.59,Port Klang,Belawan,Port Klang to Belawan,Ship_75,IMO9345370,Indonesia,2004,31707,46956,Anemometer,Inactive,2024-01-26
2024-01-01 01:15:00,75,220434000,Moored,0.0,195.6,101.0,Military,9.0,43.0,2.6,437.53,5.7,-34.58,-59.26,-8.88,1,76,1091,9,6,8,33,13,352.16,5.7,82.45,16.83,5.871858,121.126019,3.46,32.75,Surabaya,Makassar,Surabaya to Makassar,Ship_76,IMO9523689,Singapore,2012,45762,65197,AIS,Active,2022-10-29
2024-01-01 01:16:00,76,219003232,Unknown value,0.0,75.5,,Sailing,6.0,29.0,,-381.11,-6.34,-2.55,79.98,-5.22,1,77,1366,9,7,52,19,14,316.51,6.34,88.1,11.64,5.795875,137.417284,4.42,23.62,Surabaya,Makassar,Surabaya to Makassar,Ship_77,IMO9135878,Marshall Islands,2018,10005,24386,Engine Sensor,Inactive,2023-02-05
2024-01-01 01:17:00,77,265712190,Unknown value,0.0,0.0,,Pleasure,6.0,19.0,,-615.91,37.28,-11.63,317.83,-2.11,1,78,1955,2,1,18,15,5,342.1,37.28,81.62,26.95,2.155308,98.830096,3.11,23.56,Surabaya,Belawan,Surabaya to Belawan,Ship_78,IMO9051995,Panama,2002,16024,32992,Anemometer,Inactive,2024-01-26
2024-01-01 01:18:00,78,219026833,Unknown value,0.2,,,Pleasure,4.0,10.0,,-462.28,29.72,-0.61,-111.44,24.43,1,79,1454,4,2,91,41,3,484.4,29.72,110.94,42.19,1.394952,101.220848,2.35,25.72,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_79,IMO9923455,Liberia,2000,26398,36864,GPS,Maintenance Required,2023-03-26
2024-01-01 01:19:00,79,219002783,Moored,0.0,295.2,1.0,SAR,6.0,15.0,3.0,-748.39,28.2,-40.01,201.66,15.26,1,80,1427,8,4,82,5,17,365.54,28.2,78.38,73.22,-5.54837,116.153631,0.25,31.91,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_80,IMO9151690,Singapore,2020,12212,28128,Engine Sensor,Inactive,2022-03-13
2024-01-01 01:20:00,80,219016194,Unknown value,0.0,,,Pleasure,3.0,12.0,,423.43,18.73,-4.2,129.22,11.09,1,81,1508,7,8,96,16,1,338.4,18.73,87.33,27.95,-5.206937,120.683762,1.86,25.23,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_81,IMO9505065,Panama,2019,9831,22176,Fuel Meter,Maintenance Required,2023-04-17
2024-01-01 01:21:00,81,249598000,Moored,0.0,334.3,33.0,Tanker,19.0,132.0,8.3,556.67,-0.32,9.62,105.89,38.58,1,82,1775,1,6,58,45,14,326.1,0.32,100.05,0.52,-0.933304,137.023329,0.83,27.06,Port Klang,Belawan,Port Klang to Belawan,Ship_82,IMO9703465,Panama,2002,33661,51632,AIS,Inactive,2022-10-07
2024-01-01 01:22:00,82,219025840,Moored,0.0,60.0,309.0,Pilot,7.0,17.0,1.5,100.71,40.91,-13.98,237.53,41.01,1,83,1942,5,1,49,48,6,229.42,40.91,90.23,62.59,2.130712,125.639251,3.67,24.5,Port Klang,Belawan,Port Klang to Belawan,Ship_83,IMO9525578,Marshall Islands,2005,34694,54290,Engine Sensor,Active,2023-06-08
2024-01-01 01:23:00,83,219001083,Moored,0.0,0.0,61.0,Tug,8.0,22.0,3.4,233.21,44.68,21.44,347.85,10.5,1,84,1034,7,5,32,32,17,427.64,44.68,73.27,48.63,2.585127,120.916355,3.02,26.43,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_84,IMO9894952,Marshall Islands,2010,22438,32973,GPS,Maintenance Required,2022-07-08
2024-01-01 01:24:00,84,265721400,Unknown value,0.0,71.3,,Passenger,6.0,19.0,,210.69,42.24,-23.06,-92.23,32.23,1,85,1205,4,7,48,22,4,221.42,42.24,117.39,28.85,5.496703,132.000302,1.52,23.86,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_85,IMO9734738,Indonesia,1994,27723,43380,Fuel Meter,Inactive,2022-10-10
2024-01-01 01:25:00,85,265786790,Unknown value,0.0,212.0,,Pleasure,2.0,10.0,,339.0,-15.94,-26.39,-7.88,42.64,1,86,1080,1,6,45,43,6,365.11,15.94,86.9,15.17,2.123876,100.486775,3.83,28.35,Port Klang,Belawan,Port Klang to Belawan,Ship_86,IMO9584238,Marshall Islands,2005,47825,49050,GPS,Inactive,2023-01-17
2024-01-01 01:26:00,86,257840000,Under way using engine,11.8,337.4,339.0,Tanker,23.0,144.0,7.7,573.72,-15.87,12.5,-28.85,-18.15,1,87,1931,9,9,54,32,1,181.91,15.87,92.28,22.37,-7.415373,101.927394,3.02,24.69,Surabaya,Makassar,Surabaya to Makassar,Ship_87,IMO9906854,Panama,2008,26207,35173,GPS,Maintenance Required,2022-07-08
2024-01-01 01:27:00,87,212111000,Under way using engine,12.7,210.1,212.0,Tanker,30.0,176.0,9.4,-760.83,6.44,9.44,-80.37,35.69,1,88,1561,5,8,85,13,9,116.49,6.44,78.38,7.17,-8.699465,118.084852,4.27,28.38,Port Klang,Belawan,Port Klang to Belawan,Ship_88,IMO9535569,Liberia,2006,47032,50255,Fuel Meter,Active,2022-08-22
2024-01-01 01:28:00,88,219002973,Moored,0.0,,,Passenger,4.0,14.0,1.8,380.78,42.02,-12.89,-57.9,5.62,1,89,1871,2,4,46,38,4,108.39,42.02,113.27,81.18,-8.868524,130.767898,4.09,22.28,Surabaya,Belawan,Surabaya to Belawan,Ship_89,IMO9404828,Panama,2017,32463,39121,Gyroscope,Inactive,2023-07-18
2024-01-01 01:29:00,89,265591210,Unknown value,0.0,,,Sailing,4.0,13.0,,-593.47,19.0,12.84,-155.36,-21.06,1,90,1387,8,5,96,26,9,335.55,19.0,84.57,38.66,-9.55338,102.994711,1.72,24.72,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_90,IMO9377484,Panama,1998,30484,44543,AIS,Maintenance Required,2023-07-20
2024-01-01 01:30:00,90,219023641,Unknown value,0.1,144.0,,Sailing,5.0,15.0,,-662.58,-12.04,-8.66,-104.71,-20.12,1,91,1001,2,7,31,17,9,197.58,12.04,70.99,23.18,-2.074742,134.012244,1.72,31.97,Surabaya,Belawan,Surabaya to Belawan,Ship_91,IMO9302121,Liberia,2008,31444,38231,GPS,Active,2023-01-21
2024-01-01 01:31:00,91,311379000,Under way using engine,13.4,32.0,33.0,Cargo,29.0,190.0,9.9,-8.37,17.79,-38.14,150.67,16.57,1,92,1389,3,8,37,5,13,173.77,17.79,85.82,12.67,-8.187261,113.942934,2.56,22.49,Surabaya,Belawan,Surabaya to Belawan,Ship_92,IMO9905487,Marshall Islands,2001,29091,32183,Engine Sensor,Inactive,2022-03-13
2024-01-01 01:32:00,92,219849000,Moored,0.0,104.0,323.0,Tug,20.0,130.0,7.5,-754.37,12.69,-36.47,-116.99,35.74,1,93,1565,1,5,16,49,17,316.43,12.69,119.2,27.5,-3.824285,123.549327,1.36,33.01,Port Klang,Belawan,Port Klang to Belawan,Ship_93,IMO9792656,Singapore,2018,28230,32450,Anemometer,Inactive,2022-07-11
2024-01-01 01:33:00,93,219004695,Unknown value,0.0,191.2,,Passenger,6.0,20.0,,219.7,5.74,-21.42,-72.55,-9.08,1,94,1105,2,9,46,33,3,61.55,5.74,77.34,8.39,-9.697746,102.088987,3.8,28.99,Surabaya,Belawan,Surabaya to Belawan,Ship_94,IMO9526777,Singapore,2019,16041,32782,AIS,Active,2022-10-29
2024-01-01 01:34:00,94,219007078,Unknown value,0.0,205.9,,Pleasure,5.0,15.0,,-698.62,14.1,7.78,45.8,2.13,1,95,1771,7,4,46,27,6,160.8,14.1,71.56,38.01,0.34015,136.934022,0.12,29.96,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_95,IMO9361467,Singapore,1991,27453,33385,AIS,Inactive,2022-11-04
2024-01-01 01:35:00,95,257840000,Under way using engine,11.9,337.8,337.0,Tanker,23.0,144.0,7.7,480.42,31.49,-22.8,99.0,3.61,1,96,1821,2,4,78,5,15,203.25,31.49,98.91,57.12,-2.005149,99.034857,1.26,30.65,Surabaya,Belawan,Surabaya to Belawan,Ship_96,IMO9560876,Liberia,1990,44418,57121,Engine Sensor,Inactive,2022-03-13
2024-01-01 01:36:00,96,219002066,Moored,0.0,182.8,280.0,Military,7.0,16.0,2.8,-776.36,7.78,-28.22,-78.27,-2.11,1,97,1476,6,8,88,37,14,368.77,7.78,88.58,5.53,-5.086705,139.508493,3.54,32.02,Port Klang,Makassar,Port Klang to Makassar,Ship_97,IMO9693333,Marshall Islands,2010,29719,35396,Fuel Meter,Active,2022-06-27
2024-01-01 01:37:00,97,219018833,Moored,0.1,163.9,34.0,Dredging,8.0,30.0,3.5,294.93,26.89,-1.31,-89.93,15.47,1,98,1702,3,1,89,7,13,295.25,26.89,109.75,14.06,-7.548245,100.401129,0.24,33.72,Surabaya,Belawan,Surabaya to Belawan,Ship_98,IMO9460054,Liberia,1997,43537,55904,Gyroscope,Active,2023-06-26
2024-01-01 01:38:00,98,244093000,Under way using engine,10.3,341.4,340.0,Cargo,14.0,90.0,5.7,-444.11,3.54,13.8,260.95,-6.21,1,99,1401,4,8,61,48,9,435.19,3.54,106.59,7.99,5.806788,104.719878,4.02,22.13,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_99,IMO9419511,Singapore,2005,10873,20424,Engine Sensor,Active,2023-06-08
2024-01-01 01:39:00,99,311051000,Under way using engine,14.5,161.3,162.0,Cargo,,,7.7,-361.79,-2.0,-5.34,43.26,-17.04,1,100,1729,8,5,46,18,15,200.53,2.0,79.27,3.0,-7.789629,135.245653,3.49,25.95,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_100,IMO9011867,Marshall Islands,1995,40455,54666,AIS,Active,2022-10-25
2024-01-01 01:40:00,100,249803000,Under way using engine,11.7,316.3,314.0,Tanker,17.0,122.0,5.7,546.17,27.54,-32.56,-11.8,8.73,1,101,1555,3,1,51,31,14,183.4,27.54,98.23,33.6,-5.414799,105.127822,1.56,33.85,Surabaya,Belawan,Surabaya to Belawan,Ship_101,IMO9023515,Panama,2002,11529,13407,AIS,Maintenance Required,2022-12-13
2024-01-01 01:41:00,101,219023467,Moored,0.0,328.3,,Cargo,4.0,14.0,1.5,-485.47,29.79,5.03,-92.29,-21.46,1,102,1161,6,4,62,6,4,64.94,29.79,71.62,48.2,-8.872716,134.16907,2.19,32.8,Port Klang,Makassar,Port Klang to Makassar,Ship_102,IMO9705484,Liberia,2021,13951,21644,Fuel Meter,Active,2023-02-07
2024-01-01 01:42:00,102,304559000,Under way using engine,8.7,266.0,267.0,Cargo,12.0,74.0,3.8,-526.5,5.02,3.05,-121.43,-8.38,1,103,1201,1,2,35,2,11,478.27,5.02,91.97,3.42,-9.167884,138.549203,1.97,25.41,Port Klang,Belawan,Port Klang to Belawan,Ship_103,IMO9262206,Panama,2010,46478,56479,Anemometer,Active,2023-07-06
2024-01-01 01:43:00,103,219018975,Unknown value,0.0,40.1,,Fishing,3.0,8.0,,262.09,-3.01,-23.81,336.12,1.06,1,104,1957,7,4,81,13,2,275.67,3.01,105.7,4.45,4.077623,98.891232,2.3,31.05,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_104,IMO9977102,Liberia,2018,5159,19641,Fuel Meter,Active,2022-08-22
2024-01-01 01:44:00,104,266467000,Under way using engine,17.0,184.6,183.0,Passenger,24.0,130.0,4.9,462.95,37.79,-19.29,-14.26,38.38,1,105,1995,8,8,42,42,16,276.14,37.79,90.75,48.63,-3.610533,118.572967,3.55,29.58,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_105,IMO9968406,Liberia,2001,25189,35495,GPS,Inactive,2023-08-14
2024-01-01 01:45:00,105,219017202,Unknown value,0.0,26.6,,Pleasure,3.0,9.0,,583.35,6.47,11.81,-26.63,18.81,1,106,1269,8,5,45,11,19,465.55,6.47,75.9,16.18,4.75439,118.939172,3.26,24.52,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_106,IMO9359289,Indonesia,1997,2896,21484,Engine Sensor,Inactive,2023-08-03
2024-01-01 01:46:00,106,219007678,Moored,0.0,143.9,,Military,7.0,29.0,2.2,-700.42,35.82,9.5,-37.01,44.26,1,107,1862,3,1,68,26,16,180.46,35.82,73.08,33.57,-2.762553,115.033954,2.15,28.44,Surabaya,Belawan,Surabaya to Belawan,Ship_107,IMO9576839,Singapore,2007,47427,66470,AIS,Maintenance Required,2023-07-20
2024-01-01 01:47:00,107,304030000,Moored,0.0,195.6,96.0,Cargo,12.0,87.0,3.6,-432.17,34.1,-2.74,-84.29,-8.01,1,108,1815,1,7,75,21,7,199.45,34.1,112.68,81.53,-2.769254,116.508424,1.58,28.04,Port Klang,Belawan,Port Klang to Belawan,Ship_108,IMO9023541,Liberia,2007,11154,18247,Gyroscope,Active,2022-06-24
2024-01-01 01:48:00,108,229536000,Under way using engine,9.9,345.8,347.0,Cargo,15.0,101.0,6.8,464.84,41.1,20.77,141.92,15.56,1,109,1270,9,1,47,2,11,345.36,41.1,114.57,71.97,1.448622,105.600027,2.81,28.9,Surabaya,Makassar,Surabaya to Makassar,Ship_109,IMO9747901,Indonesia,2012,12024,19862,Anemometer,Active,2023-07-06
2024-01-01 01:49:00,109,219007862,Unknown value,0.0,0.0,,Fishing,4.0,15.0,,438.16,32.82,-15.07,57.67,-9.76,1,110,1455,6,9,79,40,12,403.33,32.82,87.15,23.13,-8.97729,129.130459,2.29,33.46,Port Klang,Makassar,Port Klang to Makassar,Ship_110,IMO9917618,Liberia,2016,40457,53474,Fuel Meter,Maintenance Required,2023-06-02
2024-01-01 01:50:00,110,636091866,Moored,0.0,13.7,97.0,Cargo,14.0,114.0,6.4,-671.95,36.46,-42.63,-42.67,-18.31,1,111,1461,9,3,30,20,4,364.69,36.46,78.21,106.62,-6.085081,113.768891,1.24,31.17,Surabaya,Makassar,Surabaya to Makassar,Ship_111,IMO9710458,Singapore,2007,9906,22647,Gyroscope,Maintenance Required,2022-03-29
2024-01-01 01:51:00,111,255806229,Under way using engine,10.0,349.4,350.0,Tanker,16.0,103.0,7.0,-18.22,-14.85,-41.06,-164.15,32.89,1,112,1726,7,3,24,17,16,404.92,14.85,118.93,34.68,2.790827,106.54662,4.44,25.88,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_112,IMO9433357,Indonesia,2013,44844,56173,GPS,Active,2023-01-21
2024-01-01 01:52:00,112,259110000,Under way using engine,9.3,185.5,186.0,Cargo,16.0,120.0,7.6,372.95,-13.11,7.16,-126.01,28.47,1,113,1251,1,6,66,16,16,308.8,13.11,97.29,15.08,2.820376,140.235904,0.97,24.92,Port Klang,Belawan,Port Klang to Belawan,Ship_113,IMO9536903,Panama,2001,25654,38872,Fuel Meter,Maintenance Required,2023-04-17
2024-01-01 01:53:00,113,219025221,Under way using engine,7.1,161.8,165.0,Tug,8.0,26.0,4.2,232.0,-9.24,-11.18,-76.39,19.34,1,114,1701,1,6,43,42,7,438.27,9.24,93.83,18.06,-3.690741,105.418788,0.1,30.01,Port Klang,Belawan,Port Klang to Belawan,Ship_114,IMO9341182,Indonesia,2012,32416,45571,GPS,Inactive,2023-08-14
2024-01-01 01:54:00,114,311000506,Moored,0.0,318.0,318.0,Passenger,14.0,85.0,3.8,-101.72,37.15,-30.89,164.23,7.79,1,115,1295,6,6,34,5,13,297.55,37.15,107.08,102.16,1.433575,112.973836,1.75,29.5,Port Klang,Makassar,Port Klang to Makassar,Ship_115,IMO9485631,Panama,1990,7966,16807,Engine Sensor,Inactive,2022-03-13
2024-01-01 01:55:00,115,219024852,Unknown value,0.1,256.8,,Pleasure,4.0,12.0,,456.42,20.51,-33.62,249.48,3.98,1,116,1724,5,1,23,14,5,153.2,20.51,78.44,57.98,-6.396859,112.446727,3.58,27.53,Port Klang,Belawan,Port Klang to Belawan,Ship_116,IMO9594259,Singapore,2004,49564,66053,Fuel Meter,Active,2023-03-27
2024-01-01 01:56:00,116,220351000,Unknown value,0.0,0.0,,Fishing,5.0,14.0,,-516.65,-8.17,-18.81,173.8,28.26,1,117,1719,9,5,61,24,1,293.77,8.17,99.0,19.02,1.40485,128.409388,3.19,26.17,Surabaya,Makassar,Surabaya to Makassar,Ship_117,IMO9682944,Marshall Islands,2008,25036,37031,AIS,Inactive,2022-08-25
2024-01-01 01:57:00,117,219024338,Unknown value,0.0,31.4,,Sailing,6.0,29.0,,-159.13,45.47,19.77,155.65,-6.42,1,118,1748,2,6,95,4,5,370.83,45.47,114.51,105.45,-3.128544,120.317734,1.67,30.87,Surabaya,Belawan,Surabaya to Belawan,Ship_118,IMO9549493,Panama,2018,31068,44320,Engine Sensor,Inactive,2022-09-07
2024-01-01 01:58:00,118,265008870,Unknown value,0.1,,,Pleasure,3.0,8.0,,445.25,2.2,13.78,20.74,2.92,1,119,1337,8,8,37,48,14,344.11,2.2,71.15,2.63,-4.330921,122.812103,0.33,28.88,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_119,IMO9364731,Singapore,1995,33292,36330,Engine Sensor,Active,2023-06-08
2024-01-01 01:59:00,119,249803000,Under way using engine,11.6,315.8,314.0,Tanker,17.0,122.0,5.7,544.44,33.78,-24.97,150.33,45.52,1,120,1878,5,1,13,24,11,159.36,33.78,103.65,100.48,-7.046388,118.392987,0.42,24.82,Port Klang,Belawan,Port Klang to Belawan,Ship_120,IMO9586715,Liberia,1990,46247,62017,AIS,Inactive,2022-08-25
2024-01-01 02:00:00,120,257088370,Under way using engine,8.9,344.3,341.0,Cargo,13.0,88.0,5.6,-521.35,28.99,-17.67,167.32,39.66,1,121,1052,2,5,97,47,2,68.49,28.99,97.57,32.14,-9.165528,109.724631,3.31,31.89,Surabaya,Belawan,Surabaya to Belawan,Ship_121,IMO9621864,Indonesia,1992,36971,55830,Anemometer,Maintenance Required,2022-02-02
2024-01-01 02:01:00,121,212111000,Under way using engine,12.8,210.3,212.0,Tanker,30.0,176.0,9.4,-529.02,-5.32,14.27,333.85,42.56,1,122,1791,6,3,71,9,18,163.62,5.32,117.54,3.85,1.205171,110.489806,2.78,33.54,Port Klang,Makassar,Port Klang to Makassar,Ship_122,IMO9285145,Singapore,2010,8924,21045,AIS,Active,2023-11-16
2024-01-01 02:02:00,122,219022614,Unknown value,0.0,,,Pleasure,5.0,15.0,,251.67,19.32,9.99,297.64,-14.82,1,123,1921,8,2,96,3,15,492.82,19.32,82.93,56.87,5.474087,135.511438,1.21,28.15,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_123,IMO9403130,Panama,2005,12645,30626,Engine Sensor,Maintenance Required,2023-05-09
2024-01-01 02:03:00,123,355444000,Under way using engine,13.6,341.1,338.0,Cargo,21.0,100.0,4.7,425.37,-1.88,-21.91,359.19,-9.44,1,124,1216,4,8,7,9,14,133.01,1.88,112.94,1.66,-4.035908,102.923079,1.19,29.74,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_124,IMO9152731,Panama,2011,10700,19298,AIS,Active,2023-11-16
2024-01-01 02:04:00,124,265591210,Unknown value,0.1,,,Sailing,4.0,13.0,,-440.31,-6.01,4.28,59.12,10.01,1,125,1763,2,7,42,18,13,258.97,6.01,85.45,10.84,-1.86112,122.640779,0.77,22.8,Surabaya,Belawan,Surabaya to Belawan,Ship_125,IMO9484378,Indonesia,1991,26940,44008,AIS,Active,2022-10-25
2024-01-01 02:05:00,125,219028998,Unknown value,0.0,,,Pleasure,3.0,7.0,,530.86,27.82,0.65,263.93,18.6,1,126,1187,5,7,38,36,2,337.26,27.82,91.49,46.48,1.500357,112.485822,1.62,24.17,Port Klang,Belawan,Port Klang to Belawan,Ship_126,IMO9693395,Panama,1993,21471,31910,Anemometer,Maintenance Required,2024-01-09
2024-01-01 02:06:00,126,231701000,Under way using engine,12.2,343.8,342.0,Tanker,30.0,184.0,9.6,235.09,1.78,-37.33,85.23,-14.12,1,127,1379,2,5,52,19,19,445.76,1.78,80.66,4.66,4.038884,134.510469,2.99,27.2,Surabaya,Belawan,Surabaya to Belawan,Ship_127,IMO9670683,Singapore,2006,14514,28669,Engine Sensor,Inactive,2023-02-05
2024-01-01 02:07:00,127,219029512,Unknown value,0.2,2.5,,Sailing,7.0,13.0,,-218.93,34.19,18.61,69.37,-12.73,1,128,1492,2,9,44,24,8,392.12,34.19,113.18,51.0,-3.480624,129.289091,1.21,26.58,Surabaya,Belawan,Surabaya to Belawan,Ship_128,IMO9327329,Panama,2017,34118,49924,AIS,Inactive,2022-08-25
2024-01-01 02:08:00,128,305286000,Under way using engine,9.4,278.9,277.0,Cargo,12.0,90.0,5.0,-60.66,5.1,2.29,343.48,-10.59,1,129,1040,6,5,64,4,17,459.03,5.1,79.77,8.95,1.140194,119.76765,2.37,23.98,Port Klang,Makassar,Port Klang to Makassar,Ship_129,IMO9543711,Indonesia,2000,47960,66598,Engine Sensor,Inactive,2022-09-07
2024-01-01 02:09:00,129,304010285,Under way using engine,8.5,316.3,316.0,Cargo,13.0,85.0,5.4,-291.19,5.23,-14.29,-111.19,41.56,1,130,1156,9,2,13,9,15,321.97,5.23,112.95,3.19,1.669594,117.104874,1.69,28.92,Surabaya,Makassar,Surabaya to Makassar,Ship_130,IMO9083772,Panama,1995,48666,52879,AIS,Active,2023-11-16
2024-01-01 02:10:00,130,305907000,Constrained by her draught,11.7,37.9,36.0,Cargo,32.0,225.0,13.7,-301.6,9.42,16.03,238.12,-14.89,1,131,1014,4,3,88,33,14,439.39,9.42,92.78,9.6,-2.618944,121.033982,0.12,23.43,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_131,IMO9963324,Liberia,2005,48863,56815,AIS,Active,2022-10-29
2024-01-01 02:11:00,131,240609000,Under way using engine,14.7,92.8,92.0,Tanker,42.0,246.0,8.0,500.94,8.11,-11.97,75.16,16.48,1,132,1812,6,4,28,1,3,168.73,8.11,111.75,20.94,1.424973,120.348057,1.88,25.83,Port Klang,Makassar,Port Klang to Makassar,Ship_132,IMO9721390,Panama,1995,31660,48003,Fuel Meter,Maintenance Required,2023-09-26
2024-01-01 02:12:00,132,246522000,Under way using engine,12.8,139.0,139.0,Cargo,14.0,112.0,4.1,267.88,-14.36,-18.32,133.06,3.73,1,133,1064,7,5,96,35,17,243.75,14.36,83.22,24.35,-8.236514,123.626175,3.04,24.47,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_133,IMO9462356,Singapore,2019,36219,40207,Gyroscope,Maintenance Required,2022-09-23
2024-01-01 02:13:00,133,219009081,Unknown value,0.0,294.6,,Cargo,6.0,20.0,,460.98,15.38,-24.65,75.18,37.14,1,134,1856,6,3,82,10,3,429.7,15.38,76.64,16.57,-1.238586,98.682382,4.28,31.6,Port Klang,Makassar,Port Klang to Makassar,Ship_134,IMO9290484,Liberia,2013,37120,40297,Anemometer,Inactive,2023-12-11
2024-01-01 02:14:00,134,219023372,Unknown value,0.0,0.0,0.0,Pleasure,4.0,10.0,,295.38,10.31,-8.65,240.79,17.5,1,135,1838,8,7,98,12,13,196.5,10.31,97.75,14.66,1.781714,122.918655,0.36,23.28,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_135,IMO9781972,Panama,2017,5718,6950,Engine Sensor,Maintenance Required,2022-03-04
2024-01-01 02:15:00,135,210350000,Under way using engine,10.1,135.8,137.0,Cargo,16.0,100.0,4.8,-149.53,9.02,-39.78,-99.74,-18.87,1,136,1520,4,5,98,18,18,442.05,9.02,95.47,10.94,-5.83798,99.505405,1.42,25.14,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_136,IMO9099905,Marshall Islands,2022,38555,55438,AIS,Active,2022-10-25
2024-01-01 02:16:00,136,245525000,Moored,0.0,238.0,238.0,Cargo,15.0,127.0,5.2,371.73,36.9,8.91,-31.14,45.48,1,137,1343,1,5,1,14,1,213.4,36.9,87.83,69.76,2.784991,103.934778,2.84,27.68,Port Klang,Belawan,Port Klang to Belawan,Ship_137,IMO9136359,Singapore,2011,14166,19629,Fuel Meter,Active,2023-03-27
2024-01-01 02:17:00,137,636019400,Under way using engine,11.1,341.0,338.0,Cargo,32.0,180.0,10.5,-438.6,26.23,-12.66,133.23,-21.81,1,138,1128,7,6,43,10,7,213.53,26.23,103.14,16.49,-5.510602,95.955228,2.09,23.64,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_138,IMO9693520,Liberia,1990,31668,46983,Anemometer,Inactive,2023-12-11
2024-01-01 02:18:00,138,255806169,Constrained by her draught,12.8,340.7,338.0,Cargo,43.0,333.0,13.3,558.46,31.23,-13.07,-149.72,31.51,1,139,1647,3,7,42,10,5,189.06,31.23,74.76,33.18,2.232509,119.478731,2.15,28.04,Surabaya,Belawan,Surabaya to Belawan,Ship_139,IMO9113873,Singapore,2014,34666,38533,Anemometer,Inactive,2023-12-11
