,Rotation,Speed,Rudder,Apparent_wind_direction,Apparent_wind_speed,Class
532,-214.08,42.9,17.3,296.39,-20.29,1
533,583.81,44.1,-10.65,75.77,-5.83,1
534,-705.42,-13.37,-3.03,320.54,20.86,1
535,-713.1,17.69,-31.08,27.0,-17.92,1
536,-403.71,5.2,18.42,119.85,35.4,1
537,447.82,29.32,8.98,-153.8,-12.84,1
538,463.33,26.23,10.87,-157.35,34.84,1
539,-726.08,10.05,-32.7,154.25,-15.22,1
540,48.07,45.55,-9.34,165.71,1.11,1
541,-763.91,-1.41,7.32,299.26,-1.0,1
542,-325.35,28.99,16.19,18.51,-19.63,1
543,-56.71,37.4,-38.82,322.23,14.19,1
544,-479.95,5.24,22.81,222.02,5.37,1
545,-713.12,-10.47,-19.15,-125.76,-14.65,1
546,-514.02,2.95,-12.36,19.47,11.29,1
547,-529.41,38.08,19.04,166.16,26.86,1
548,60.99,33.81,-10.96,-52.08,-2.4,1
549,430.11,13.29,3.47,-124.5,10.14,1
550,441.33,4.93,-32.88,25.42,36.63,1
551,400.01,34.92,4.61,328.19,15.4,1
552,-730.36,-2.67,-34.98,-179.38,-16.2,1
553,473.46,3.45,-17.9,-69.65,16.24,1
554,281.49,29.12,-4.42,62.06,37.84,1
555,-543.64,45.3,16.76,145.25,-22.01,1
556,-470.52,37.45,24.87,203.12,22.68,1
557,-746.02,39.73,-12.18,226.41,-18.65,1
558,338.96,45.62,12.98,131.59,-9.86,1
559,-477.11,44.74,3.03,-94.47,-18.7,1
560,443.2,-5.8,-39.53,289.86,-13.36,1
561,-625.84,18.46,-20.51,231.49,9.72,1
562,-580.83,29.54,7.77,357.95,31.18,1
563,560.35,14.89,-25.17,23.25,-3.14,1
564,269.06,0.7,-18.84,353.84,-10.98,1
565,-684.68,-9.06,-12.55,-13.86,10.1,1
566,-49.23,38.81,23.04,305.98,0.76,1
567,101.55,-1.66,-35.18,-10.64,24.76,1
568,583.91,-2.71,-12.78,-52.65,4.54,1
569,250.23,45.16,-16.2,36.5,36.95,1
570,478.52,34.23,22.6,-114.51,22.89,1
571,423.33,-2.74,-0.48,220.08,-6.28,1
572,-774.07,6.34,7.37,357.57,44.48,1
573,-715.71,14.74,21.72,-73.06,33.7,1
574,-131.55,41.6,-27.88,251.54,43.34,1
575,-40.27,41.13,-15.2,248.22,5.78,1
576,526.25,34.69,-4.58,323.08,30.86,1
577,-535.43,-15.57,6.0,201.73,32.95,1
578,76.29,30.31,11.59,70.55,-17.93,1
579,-648.86,-5.9,-3.09,-63.16,27.2,1
580,-772.66,1.36,22.49,239.5,-4.92,1
581,-108.1,12.68,23.09,-59.39,34.6,1
582,-478.13,-2.55,-13.68,-139.67,44.39,1
583,-694.93,-13.79,-14.05,319.26,5.88,1
584,-282.92,36.08,21.73,126.5,-13.06,1
585,-377.2,22.58,-32.27,-137.07,-18.87,1
586,-770.83,-12.47,-8.03,353.87,31.71,1
587,-709.77,30.69,-24.03,-101.16,-16.79,1
588,-520.14,-16.96,13.84,320.97,41.96,1
589,-646.73,-2.76,24.36,251.28,8.31,1
590,206.87,40.61,-16.97,-28.8,-0.29,1
591,-77.06,-10.17,-1.37,244.5,42.91,1
592,314.88,41.1,24.91,208.47,17.26,1
593,-382.54,-4.82,-18.31,164.43,17.19,1
594,397.06,13.72,-38.87,-84.24,-17.08,1
595,-342.14,-14.69,-16.9,321.51,37.33,1
596,527.73,4.86,-10.39,297.26,44.93,1
597,-201.86,27.02,-41.14,336.34,-7.37,1
598,-497.69,6.29,-12.29,-166.25,0.74,1
599,566.98,-8.29,-37.21,-29.05,23.78,1
600,-704.85,-15.77,-4.26,-103.56,38.17,1
601,-715.59,-1.44,12.0,38.32,12.98,1
602,1.43,-3.52,20.11,-55.06,45.37,1
603,-390.81,-13.53,-14.66,77.81,-9.04,1
604,541.11,-3.0,-19.17,-103.25,-7.08,1
605,342.96,11.5,4.73,105.65,45.0,1
606,295.98,24.41,-1.28,194.41,-18.12,1
607,561.02,12.38,9.73,137.13,30.7,1
608,-326.71,-8.08,-24.07,336.35,-14.76,1
609,-25.84,41.26,-23.99,38.72,-0.59,1
610,199.67,42.36,-12.89,241.37,45.48,1
611,180.92,-6.07,-32.27,75.89,-14.8,1
612,-554.99,22.3,10.41,-129.67,-7.85,1
613,483.65,-6.83,5.27,112.74,-16.08,1
614,-201.35,-11.79,22.05,247.8,4.75,1
615,-683.09,31.28,-24.4,179.88,29.46,1
616,112.56,32.83,-15.99,-110.8,-16.91,1
617,-120.21,21.04,23.78,-45.34,42.27,1
618,167.6,6.36,12.42,-107.54,42.53,1
619,-705.59,32.75,-34.64,-123.0,41.46,1
620,175.17,28.3,-41.47,157.9,-2.62,1
621,-608.62,28.52,15.88,-104.23,20.67,1
622,-567.39,-14.14,-16.78,-59.28,29.08,1
623,100.03,20.3,-25.59,115.84,19.99,1
624,164.0,36.15,-21.84,307.37,26.08,1
625,-436.0,-16.13,-30.42,153.3,13.41,1
626,-711.44,26.46,-7.44,209.52,-16.1,1
627,-527.02,-5.16,-4.82,331.97,-7.22,1
628,-218.12,1.96,13.92,21.14,16.04,1
629,-346.61,-2.14,-12.18,282.6,18.74,1
630,303.97,42.49,-17.79,-178.79,-20.38,1
631,446.83,5.35,4.63,-133.7,20.97,1
632,-548.6,42.09,-22.04,301.29,17.55,1
633,17.21,-16.3,-20.09,-148.88,43.5,1
634,571.53,30.37,4.02,20.04,-0.51,1
635,245.59,20.07,-22.7,-3.33,-0.18,1
636,123.54,33.64,-21.62,78.42,19.97,1
637,-515.69,-16.26,-1.32,46.73,-17.65,1
638,434.48,13.79,-24.33,102.71,40.71,1
639,420.57,2.94,-26.55,-149.23,40.27,1
640,551.5,7.65,-31.82,313.93,28.85,1
641,495.32,14.04,15.47,17.84,-13.27,1
642,355.04,42.24,-38.26,355.96,6.47,1
643,389.87,29.85,-9.73,-71.87,33.77,1
644,288.52,21.15,-36.86,-151.06,25.26,1
645,436.53,25.08,22.56,-17.2,3.9,1
646,437.67,44.25,-25.79,126.1,21.6,1
647,347.06,-12.36,-28.04,192.84,-11.63,1
648,-602.12,-6.18,21.08,146.73,19.61,1
649,-128.57,44.8,-19.94,139.35,-16.9,1
650,258.93,42.99,-12.54,94.04,18.1,1
651,59.8,-6.17,-42.34,-3.62,25.9,1
652,566.54,33.37,-25.94,-135.44,-16.67,1
653,435.73,5.25,-1.25,159.08,9.62,1
654,-142.05,29.14,-39.24,-66.0,29.08,1
655,-561.67,45.19,9.07,197.14,-7.71,1
656,-365.84,8.14,12.89,-63.07,1.17,1
657,-663.88,12.24,-36.97,318.06,43.14,1
658,-252.22,-13.92,1.02,221.22,31.4,1
659,-705.79,2.58,19.06,295.92,-1.42,1
660,-557.3,44.08,-14.59,250.13,32.99,1
661,409.0,40.69,-39.01,231.35,29.82,1
662,-380.02,14.0,22.35,6.6,-21.19,1
663,252.9,34.26,-10.85,315.79,29.25,1
664,372.7,17.68,-25.26,305.45,11.97,1
665,-356.92,-8.5,-20.57,-66.23,-14.63,1
666,-30.56,17.51,-41.53,199.83,-11.36,1
667,-419.36,36.45,-42.23,-141.65,6.73,1
668,-630.21,4.87,14.1,22.99,43.98,1
669,417.86,16.92,-32.06,33.38,1.66,1
670,374.91,-13.12,0.01,-83.18,-1.19,1
671,-774.52,-5.56,0.01,-34.78,-16.62,1
672,-388.31,-2.29,22.61,6.98,-20.68,1
673,395.15,4.16,-8.32,29.94,20.16,1
674,-450.69,26.79,22.2,-6.44,-13.56,1
675,315.47,20.35,-27.2,-42.12,17.67,1
676,548.01,18.39,-32.48,-5.28,13.09,1
677,452.93,32.92,-21.83,315.21,-2.99,1
678,-664.7,8.69,-36.88,327.03,-21.88,1
679,39.09,17.13,-35.78,86.87,22.14,1
680,-738.68,33.11,-4.43,72.75,2.72,1
681,-19.34,40.6,-29.38,-65.81,-10.09,1
682,565.02,13.91,-40.93,20.55,34.18,1
683,-742.47,40.02,-38.49,-48.36,-16.6,1
684,425.07,9.54,-36.41,307.62,3.91,1
685,-492.95,27.63,9.53,64.56,40.23,1
686,-98.23,25.23,-39.88,254.56,7.01,1
687,565.0,29.64,10.08,314.0,-5.83,1
688,491.04,6.77,-17.15,-20.68,43.68,1
689,-736.08,10.71,2.86,-56.94,11.01,1
690,-54.51,29.61,-40.32,331.69,15.91,1
691,64.98,32.88,-41.5,-47.13,-14.86,1
692,199.73,37.93,-4.5,-177.41,14.27,1
693,-429.56,-15.36,-31.93,342.61,-16.39,1
694,390.9,-7.98,-20.81,256.93,39.97,1
695,284.05,27.59,-34.57,188.3,-6.0,1
696,-740.21,18.13,-6.87,87.2,29.36,1
697,135.47,29.69,-25.29,-167.53,18.95,1
698,416.74,38.16,11.14,-176.87,21.02,1
699,-615.42,-4.7,5.65,-166.2,25.65,1
700,383.25,21.1,-32.79,262.33,45.04,1
701,557.63,8.07,-35.59,15.37,-14.98,1
702,229.61,38.45,-5.07,16.24,25.95,1
703,-582.7,-14.63,-20.7,85.98,25.63,1
704,-74.8,41.24,-25.34,-165.77,38.19,1
705,-577.36,-17.12,15.56,181.61,34.8,1
706,-534.96,-3.53,17.7,-95.34,26.5,1
707,-716.9,31.09,-2.33,145.84,5.96,1
708,-706.42,29.12,-33.05,206.98,29.81,1
709,-242.92,34.37,23.2,-92.5,41.83,1
710,-487.14,0.78,11.02,336.5,14.6,1
711,568.25,28.31,-16.87,-135.27,31.3,1
712,-598.27,0.28,0.64,11.69,7.4,1
713,-21.96,41.69,-20.27,-50.44,-4.77,1
714,-573.37,-0.63,-35.01,283.23,42.43,1
715,272.59,-14.42,-37.71,-1.79,3.22,1
716,-126.72,-16.83,7.03,20.49,-12.17,1
717,-399.2,2.9,5.68,-22.28,7.31,1
718,33.83,31.32,-25.46,225.55,31.71,1
719,-115.25,7.56,22.26,336.99,1.51,1
720,200.68,14.02,-42.57,-153.54,21.91,1
721,-650.17,19.7,19.38,314.61,-9.46,1
722,-580.18,26.9,-6.58,-176.47,17.37,1
723,-481.45,-10.54,-6.62,266.42,-11.61,1
724,-13.08,-16.6,7.77,62.4,45.51,1
725,-161.19,39.81,-33.31,-164.85,-21.52,1
726,279.17,25.05,-10.82,-74.8,23.85,1
727,-762.33,31.4,-4.04,-106.44,27.36,1
728,453.06,-5.27,-2.28,258.33,36.08,1
729,-644.86,7.82,-24.59,335.86,-1.92,1
730,-68.83,36.07,-23.96,0.96,-7.22,1
731,-692.06,18.37,23.59,-127.17,13.09,1
732,-531.16,38.97,16.51,337.24,-19.41,1
733,-596.3,28.4,15.37,3.54,-18.84,1
734,-662.65,-15.55,5.1,142.33,44.59,1
735,337.02,37.43,-19.58,320.54,19.5,1
736,26.28,-9.4,18.74,339.45,17.45,1
737,163.98,42.54,-27.43,92.37,-10.36,1
738,-471.92,37.61,15.5,315.31,27.58,1
739,-483.97,-16.1,-34.44,-57.14,8.63,1
740,-430.04,-13.0,-37.82,-165.18,-20.3,1
741,-312.67,15.11,24.86,250.14,27.27,1
742,-524.24,11.27,-6.78,28.32,29.11,1
743,-772.56,14.5,-33.07,-58.88,32.95,1
744,-577.78,36.91,17.88,351.41,11.38,1
745,-762.01,30.11,12.3,-156.21,42.63,1
746,509.6,9.53,-28.57,32.49,-6.69,1
747,432.17,37.71,-20.3,77.33,6.15,1
748,-559.25,-10.9,-32.1,-45.07,-9.45,1
749,-505.86,7.18,-19.65,114.64,-21.57,1
750,-601.09,14.16,-2.74,145.25,27.42,1
751,-451.58,19.8,15.87,-67.09,19.96,1
752,357.96,37.1,-40.28,-75.79,-6.55,1
753,1.98,-5.93,23.5,100.39,14.69,1
754,506.39,22.55,25.17,-20.52,17.46,1
755,-91.15,-4.69,17.21,-54.31,27.93,1
756,401.01,39.03,1.73,-143.66,22.64,1
757,-14.47,31.14,-19.21,-18.98,-4.36,1
758,-485.89,-7.05,20.86,40.05,-11.02,1
759,-20.97,-4.33,24.67,134.36,39.23,1
760,115.23,6.38,-39.04,196.36,35.65,1
761,277.76,17.0,-3.13,247.63,10.53,1
762,233.33,28.05,-32.12,281.66,-13.42,1
763,-271.47,-11.6,-18.01,152.13,0.62,1
764,581.1,-4.98,-2.53,187.89,6.21,1
765,60.12,30.22,-33.34,10.66,3.93,1
766,115.86,43.25,6.66,92.63,32.36,1
767,272.23,-5.17,-8.52,-156.27,23.06,1
768,195.48,-0.68,-28.18,-169.96,30.53,1
769,541.23,-2.3,11.46,-84.21,23.84,1
770,-108.72,-1.44,-41.12,-159.92,-14.27,1
771,-488.53,6.79,3.43,179.43,-12.13,1
772,144.77,27.77,-41.0,-10.65,-20.23,1
773,100.01,36.49,-30.63,260.78,-10.53,1
774,-257.89,-0.3,11.4,132.05,-18.79,1
775,26.8,43.17,-2.87,-59.16,44.3,1
776,229.65,18.88,-30.54,27.71,0.5,1
777,170.91,4.4,-31.61,70.6,42.01,1
778,-333.12,-5.12,11.66,-20.64,-8.89,1
779,-226.05,37.45,-33.05,26.12,-10.5,1
780,348.78,45.25,-4.36,5.35,19.67,1
781,-190.58,11.34,16.44,116.49,26.06,1
782,38.77,39.02,-16.4,-51.48,-8.3,1
783,-565.49,44.58,20.68,-122.85,-9.13,1
784,400.25,35.04,14.94,154.67,34.38,1
785,-674.81,4.81,19.41,191.37,13.9,1
786,506.88,-8.16,-13.24,136.02,-8.38,1
787,236.64,43.14,-15.1,277.24,37.61,1
788,-371.29,-5.08,25.49,271.07,9.41,1
789,521.76,16.52,2.27,218.9,25.66,1
790,584.57,38.35,-25.42,-112.73,-5.65,1
791,-566.07,-16.34,-15.1,-101.98,-15.9,1
792,391.1,11.96,-6.98,282.2,32.64,1
793,143.66,8.49,-35.24,244.55,38.64,1
794,81.67,28.53,-38.59,-166.63,21.16,1
795,-636.78,5.73,18.05,-121.43,35.14,1
796,450.36,7.42,18.91,-121.44,22.73,1
797,403.32,-0.47,-40.82,41.24,-13.61,1
798,-24.25,-11.05,24.4,327.25,40.75,1
799,-681.72,23.52,23.87,-104.04,-3.91,1
800,361.64,24.81,-10.24,171.3,12.91,1
801,235.68,26.52,5.65,-147.26,31.74,1
802,552.9,22.46,16.9,185.37,16.9,1
803,-460.79,-10.35,18.39,40.62,-20.65,1
804,-754.4,0.05,-33.31,37.26,-20.59,1
805,263.27,35.6,-42.18,143.69,17.44,1
806,-662.14,33.87,-42.57,-30.22,45.82,1
807,523.52,24.89,22.86,357.53,5.0,1
808,361.13,20.28,3.16,268.14,-5.23,1
809,-489.05,7.43,-26.98,-52.1,-21.86,1
810,-88.03,-2.86,13.34,-162.96,-2.74,1
811,-628.0,10.11,13.32,-0.75,-10.2,1
812,149.84,-1.51,-39.78,-93.91,2.82,1
813,-247.08,-16.42,-14.01,-57.47,0.71,1
814,-586.73,-1.7,-36.72,-158.74,8.81,1
815,259.21,34.83,-16.98,349.59,-9.55,1
816,193.81,40.91,-5.82,154.23,13.47,1
817,308.83,11.64,-29.72,-30.49,33.41,1
818,-700.66,-0.71,2.41,209.28,-15.89,1
819,137.83,41.13,12.52,305.65,31.85,1
820,489.4,42.74,4.54,12.98,18.66,1
821,-340.33,-3.34,-34.5,-71.95,-18.18,1
822,98.6,34.17,14.92,126.75,-20.62,1
823,405.38,9.77,10.97,51.11,-9.29,1
824,-472.99,0.52,-20.09,100.03,29.33,1
825,423.8,0.09,-42.79,291.15,23.91,1
826,-81.0,-10.18,-10.37,-135.85,-14.95,1
827,79.99,2.46,5.2,-71.63,40.83,1
828,-641.77,38.85,2.21,304.29,-3.8,1
829,176.38,-4.86,-32.17,-44.14,37.02,1
830,64.0,10.35,-15.67,-158.74,-3.67,1
831,-741.31,10.02,3.8,-52.98,26.39,1
832,-590.89,36.52,15.6,-170.22,10.24,1
833,-740.32,-8.98,20.18,139.92,-7.86,1
834,-712.99,30.89,16.89,-172.88,-13.12,1
835,-727.92,8.65,18.61,-164.4,-1.82,1
836,-197.23,22.11,-40.28,-54.01,19.78,1
837,340.97,-14.95,-24.92,75.39,6.51,1
838,-775.49,40.95,-0.22,359.36,42.33,1
839,-286.68,-17.73,3.27,79.13,28.76,1
840,-632.11,15.03,-14.65,200.85,8.19,1
841,-662.5,36.51,20.39,118.65,27.86,1
842,575.44,44.43,-17.63,-21.76,12.78,1
843,538.72,32.91,20.5,-149.71,11.32,1
844,-639.91,25.81,8.94,196.76,8.5,1
845,-588.6,29.23,-13.4,133.78,24.3,1
846,517.54,32.94,-25.5,335.67,36.29,1
847,-556.96,40.52,-16.65,218.15,42.52,1
848,-498.25,26.97,10.37,348.39,35.3,1
849,244.54,42.85,-29.35,246.36,-12.32,1
850,-348.11,1.43,4.09,-32.19,-21.43,1
851,400.08,15.78,-33.86,358.34,40.66,1
852,-714.22,-0.89,10.86,243.34,39.93,1
853,-573.77,-12.1,-1.34,-138.89,26.33,1
854,-667.51,-1.47,-15.1,283.87,-8.45,1
855,-500.22,-7.16,-5.04,318.26,17.25,1
856,480.58,-12.72,-14.64,276.09,30.26,1
857,-645.55,35.96,-13.77,260.26,-17.68,1
858,-620.44,-11.21,-16.23,232.04,-2.67,1
859,555.42,-9.91,15.41,-120.25,3.56,1
860,586.06,40.38,16.81,-44.89,17.99,1
861,549.1,39.8,-26.39,156.45,-1.94,1
862,-770.07,13.31,17.82,148.15,18.84,1
863,453.99,9.55,-32.73,-177.8,5.4,1
864,410.67,30.04,-0.85,13.09,-13.43,1
865,-701.19,-6.59,-17.18,112.1,-7.61,1
866,17.1,-14.61,-35.12,-49.51,44.56,1
867,-310.79,-15.47,6.87,-56.86,-15.07,1
868,478.09,9.94,8.32,-149.0,45.6,1
869,127.49,-12.95,-38.77,227.25,-16.12,1
870,206.18,41.36,6.18,-146.64,-21.28,1
871,-266.52,-14.28,5.96,16.09,-3.35,1
872,509.37,7.29,19.86,242.72,17.58,1
873,11.29,-11.52,-37.35,-15.14,35.33,1
874,475.27,43.58,-3.05,132.9,-15.92,1
875,-367.45,40.66,6.9,-150.95,12.88,1
876,-644.84,4.38,-41.0,26.82,-7.8,1
877,5.94,7.23,13.14,222.68,-14.8,1
878,490.0,9.61,5.72,47.96,-13.17,1
879,218.11,14.32,-29.34,248.1,40.22,1
880,361.54,22.12,7.77,8.87,32.76,1
881,-498.22,12.64,10.34,149.65,-9.59,1
882,-356.14,25.55,6.77,267.6,-1.53,1
883,242.7,1.68,-33.24,66.62,42.42,1
884,-242.82,44.44,6.54,97.42,42.29,1
885,-730.61,17.62,8.74,-100.53,1.4,1
886,-675.83,-0.98,-6.73,-99.54,40.79,1
887,411.43,-10.63,-40.53,29.94,24.79,1
888,299.29,-13.37,-31.57,-120.78,-8.79,1
889,-102.73,-8.77,10.59,-141.56,44.49,1
890,-416.04,30.27,6.6,-77.39,37.61,1
891,574.77,37.92,-1.33,95.12,1.11,1
892,-42.52,21.81,-35.06,-115.88,17.39,1
893,411.52,21.73,-26.55,-16.23,23.15,1
894,395.2,26.58,3.4,359.61,-1.35,1
895,-99.96,26.57,-27.19,-36.02,42.69,1
896,587.8,12.56,-38.28,265.79,-20.19,1
897,-359.33,0.06,9.45,-123.23,6.97,1
898,-221.08,-16.46,-35.86,331.32,-14.15,1
899,-595.73,-8.46,19.7,-130.87,5.76,1
900,-327.77,1.97,-1.09,45.22,-0.11,1
901,243.43,-6.09,-38.55,-76.77,-10.66,1
902,-702.0,11.07,-16.38,350.64,23.22,1
903,-313.31,-13.01,21.96,157.81,-4.74,1
904,447.92,45.36,13.14,106.29,30.36,1
905,-647.63,-11.87,-12.29,31.47,0.95,1
906,357.34,32.25,-9.72,283.73,-14.41,1
907,408.64,-14.91,-32.78,328.43,11.61,1
908,92.41,16.88,-18.72,-142.99,9.86,1
909,-288.93,-16.39,6.75,61.26,10.43,1
910,492.34,19.06,3.65,-40.84,45.58,1
911,-630.62,29.97,0.62,-14.97,-16.11,1
912,-613.19,22.15,12.65,221.49,-8.84,1
913,-502.98,23.48,6.19,212.9,18.82,1
914,51.81,26.3,-32.13,-44.39,40.32,1
915,372.13,-3.22,-41.14,-115.8,-4.9,1
916,-759.27,-11.02,-21.83,303.03,-4.91,1
917,151.55,29.05,1.5,-117.72,40.09,1
918,225.32,35.11,-42.07,-107.97,2.28,1
919,-415.51,-12.47,23.1,48.04,25.28,1
920,340.76,25.62,-16.5,34.88,7.96,1
921,424.26,30.63,21.91,-79.65,33.23,1
922,-456.22,31.35,12.0,65.43,4.95,1
923,-687.27,15.19,8.07,8.37,2.71,1
924,581.21,41.33,11.27,258.45,6.87,1
925,509.28,39.08,-13.45,181.66,-12.05,1
926,540.13,12.39,14.04,-9.91,24.4,1
927,-452.51,30.73,20.0,-143.77,21.16,1
928,289.94,15.11,-34.15,-19.94,27.62,1
929,442.37,11.78,-12.12,-138.88,3.93,1
930,573.47,39.71,10.74,339.54,7.91,1
931,-495.26,11.09,13.87,193.5,14.9,1
932,-559.34,44.86,7.27,-149.2,28.52,1
933,381.73,34.88,-32.01,234.45,34.94,1
934,-262.09,42.29,-13.23,315.77,-20.06,1
935,339.67,11.28,-24.33,-122.7,1.64,1
936,461.09,-3.75,5.82,193.95,40.57,1
937,101.66,41.07,-16.54,-6.26,30.0,1
938,-743.6,42.55,6.7,19.19,27.49,1
939,-251.86,-10.54,24.98,142.37,40.03,1
940,-250.17,-6.4,3.96,-112.93,36.88,1
941,-506.65,2.44,-1.2,77.44,13.65,1
942,498.02,26.32,7.71,27.29,0.8,1
943,340.88,-3.74,-41.21,-79.0,-1.79,1
944,522.11,-5.05,-4.04,175.25,3.83,1
945,-575.26,10.32,24.77,-97.68,-20.2,1
946,-379.81,-9.97,24.1,294.22,-1.61,1
947,-449.4,3.71,20.95,41.03,4.65,1
948,-530.18,30.07,-11.45,250.41,-13.71,1
949,111.19,42.08,-1.26,-0.06,43.09,1
950,-747.36,-1.98,-9.4,-11.37,8.12,1
951,-358.16,-16.48,-8.86,-122.83,0.48,1
952,-656.01,18.22,21.06,10.74,-11.81,1
953,388.12,29.98,0.01,143.89,-13.24,1
954,347.69,31.68,7.36,91.63,13.9,1
955,297.57,-14.17,-18.32,233.35,31.06,1
956,-621.33,-8.62,-41.32,331.08,32.46,1
957,121.36,-8.11,-13.92,-130.37,44.38,1
958,237.81,10.54,-6.37,-78.65,-5.5,1
959,-619.37,27.89,20.04,-81.66,-11.14,1
960,-729.45,10.75,25.65,-81.16,34.41,1
961,221.78,33.35,4.59,0.88,22.01,1
962,-214.77,31.3,-42.86,244.0,-0.83,1
963,-680.76,34.61,-12.87,166.19,38.3,1
964,-289.62,-7.66,6.13,148.18,19.11,1
965,42.63,5.23,-33.71,50.22,-13.64,1
966,198.2,28.51,-1.99,345.5,-8.88,1
967,559.91,-2.29,-7.17,178.77,18.55,1
968,551.39,-4.26,-42.15,103.72,6.46,1
969,238.74,8.67,-20.54,-112.48,-1.72,1
970,-430.84,2.74,6.05,257.47,-11.85,1
971,336.09,6.12,-18.72,200.34,-11.12,1
972,-469.34,-15.92,18.92,299.54,40.96,1
973,-170.86,8.3,1.13,287.46,-5.1,1
974,515.61,-9.35,8.59,122.29,21.75,1
975,534.49,30.65,-18.51,20.71,1.76,1
976,-678.72,1.73,-15.91,175.5,-13.91,1
977,-177.35,10.6,16.44,-44.21,-7.42,1
978,-744.08,27.03,-31.57,-82.84,-14.17,1
979,-475.56,4.08,4.91,39.99,37.45,1
980,-416.36,38.69,17.88,228.47,-4.38,1
981,482.24,29.93,-11.61,123.38,-1.95,1
982,545.52,0.41,-29.99,354.33,9.95,1
983,-776.12,40.39,1.54,111.26,-10.82,1
984,-256.75,6.63,14.69,211.37,-7.54,1
985,548.13,41.5,-27.7,311.71,-14.36,1
986,83.44,41.01,-17.12,258.13,-4.92,1
987,55.54,40.93,-30.89,325.54,43.9,1
988,-489.75,-2.05,21.59,-122.94,3.54,1
989,-386.92,26.01,13.21,267.65,-17.62,1
990,-698.1,41.56,-41.55,98.64,21.74,1
991,-626.8,27.05,-41.05,161.9,10.87,1
992,-208.01,30.08,9.83,138.11,37.43,1
993,449.57,2.58,23.15,-55.83,27.11,1
994,-257.67,-9.94,19.13,175.19,-9.09,1
995,475.94,43.43,-38.71,102.26,-17.62,1
996,551.66,18.8,-14.7,-121.63,26.18,1
997,-657.54,5.4,13.91,34.37,21.25,1
998,441.14,17.83,-26.83,-110.71,14.1,1
999,382.68,-15.64,-13.35,22.73,-17.53,1
1000,-774.75,18.58,-2.81,-38.91,31.23,1
1001,-279.2,35.18,-41.2,-145.14,38.32,1
1002,-732.84,-12.06,-37.82,-65.54,-0.88,1
1003,-602.71,37.37,-7.99,0.74,-16.42,1
1004,-691.72,-2.06,-40.72,-35.24,43.43,1
1005,220.98,-13.89,9.76,36.44,-12.32,1
1006,439.48,-2.69,15.0,135.12,-12.42,1
1007,-754.51,42.94,-10.5,71.24,1.19,1
1008,-763.26,-10.86,-28.8,-117.49,45.66,1
1009,-123.59,36.74,20.21,243.13,3.75,1
1010,-715.52,36.07,19.61,163.72,3.66,1
1011,469.74,2.48,-31.59,51.55,-16.38,1
1012,-611.61,27.46,1.94,266.0,14.21,1
1013,-123.98,-1.91,-40.71,1.3,-9.53,1
1014,436.09,-7.68,-3.74,70.93,31.75,1
1015,-704.3,3.89,-19.25,-81.4,17.45,1
1016,262.84,9.27,-5.22,57.92,29.78,1
1017,443.89,31.07,0.55,18.97,2.38,1
1018,-665.66,8.79,-29.49,-27.64,24.29,1
1019,-6.74,36.05,25.27,141.11,35.26,1
1020,-734.72,-11.44,17.9,-38.19,17.96,1
1021,-734.25,27.76,-20.31,-119.54,1.91,1
1022,511.0,13.79,-39.86,234.83,-7.1,1
1023,-33.74,44.82,-2.94,43.65,-18.4,1
1024,-581.0,-11.19,25.77,79.85,32.5,1
1025,-433.92,-12.77,4.73,339.03,5.8,1
1026,-190.11,8.04,23.56,236.19,-8.84,1
1027,177.06,-4.94,-12.9,243.94,35.78,1
1028,116.28,3.54,1.38,251.3,-21.19,1
1029,545.28,18.57,-11.94,105.91,6.37,1
1030,-99.07,-16.28,-39.46,256.51,45.25,1
1031,-175.23,5.76,-30.61,1.97,44.05,1
1032,-66.29,18.45,-21.62,-130.15,40.6,1
1033,383.37,28.38,16.86,-49.55,39.27,1
1034,-200.47,-4.3,25.38,117.36,-17.58,1
1035,366.53,32.5,-14.66,-83.64,36.95,1
1036,557.43,6.44,-37.82,55.14,37.5,1
1037,-549.69,2.1,-37.59,110.38,-11.94,1
1038,359.81,3.18,-4.24,356.79,-14.92,1
1039,-329.34,33.14,4.74,-166.13,22.18,1
1040,-337.0,38.53,2.44,174.63,28.15,1
1041,237.68,25.49,0.37,145.2,-21.62,1
1042,407.32,6.67,14.01,53.41,1.56,1
1043,422.0,-8.16,-17.78,163.11,-3.87,1
1044,314.91,28.97,15.61,-70.83,31.19,1
1045,-303.02,-5.69,-42.25,272.57,-10.8,1
1046,360.52,-6.72,-21.83,4.32,42.38,1
1047,-706.82,-16.14,-39.05,-151.45,34.76,1
1048,-99.9,2.59,9.8,7.21,-16.44,1
1049,498.7,-1.48,-15.53,-52.21,27.51,1
1050,-378.65,-6.51,-16.11,-64.0,-4.18,1
1051,455.42,17.9,-6.7,36.82,30.4,1
1052,-433.56,6.25,24.07,64.92,22.86,1
1053,-747.95,35.96,10.36,351.01,0.65,1
1054,123.38,42.44,-21.42,118.22,3.36,1
1055,17.56,20.73,-35.29,-119.39,2.76,1
1056,191.11,7.8,-25.05,353.1,42.13,1
1057,-445.07,-12.45,0.03,197.35,44.52,1
1058,385.18,13.91,0.17,-87.07,-15.44,1
1059,-435.25,-17.57,-17.32,156.55,43.47,1
1060,380.67,21.68,-28.66,71.16,25.07,1
1061,189.94,24.85,-31.52,312.28,5.47,1
1062,-529.75,-17.33,-38.71,-138.49,-16.45,1
